idade,genero,uf,regiao,nivel_ens,area_form,situac_de_trab,setor_atuacao,n_func,cargo,nivel,faixa_sal,experiencia,form_trab,sql,r,python,c,dotnet,java,julia,sas_stata,vba,scala,matlab,php,javascript,nao_utiliza_ling,tot_ling
40.0,Masculino,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32.0,Feminino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Público,de 1001 a 3000,Suporte Técnico,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Modelo 100% presencial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
49.0,Masculino,PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 101 a 500,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.0,Masculino,GO,Centro-oeste,Graduação/Bacharelado,Ciências Sociais,Empregado (CLT),Outro,de 101 a 500,Outro,Sênior,de R$ 2.001/mês a R$ 3000/mês,de 4 a 5 anos,Modelo 100% presencial,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,Masculino,PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 51 a 100,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 6 a 10 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.0,Masculino,SC,Sul,Doutorado ou Phd,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Engenheiro de Machine Learning/ML Engineer,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 6 a 10 anos,Modelo 100% remoto,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29.0,Masculino,RJ,Sudeste,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Indústria,Acima de 3000,Analista de Marketing,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36.0,Masculino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,Feminino,RJ,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 101 a 500,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.0,Masculino,PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Tecnologia/Fábrica de Software,de 11 a 50,Engenheiro de Dados/Data Engineer,Sênior,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Feminino,SP,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Finanças ou Bancos,de 1001 a 3000,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,Feminino,RJ,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,Masculino,PR,Sul,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Indústria,de 11 a 50,Outras Engenharias (não inclui dev),Pleno,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Modelo 100% presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27.0,Feminino,CE,Nordeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 501 a 1000,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,AL,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Outro,de 501 a 1000,Analista de Negócios/Business Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Feminino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,de 1001 a 3000,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo híbrido com dias fixos de trabalho presencial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,Masculino,RS,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Outro,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo híbrido com dias fixos de trabalho presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34.0,Masculino,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Outro,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Modelo 100% presencial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26.0,Masculino,CE,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Marketing,de 1001 a 3000,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.0,Masculino,SE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,de 101 a 500,Analista de Sistemas/Analista de TI,Sênior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo 100% presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34.0,Masculino,RS,Sul,Mestrado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 501 a 1000,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,RS,Sul,Estudante de Graduação,Outras Engenharias,Estagiário,Tecnologia/Fábrica de Software,de 1 a 5,Analista de Inteligência de Mercado/Market Intelligence,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23.0,Masculino,CE,Nordeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Logística,de 101 a 500,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Masculino,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Telecomunicação,de 1001 a 3000,Analista de Sistemas/Analista de TI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,Masculino,SP,Sudeste,Estudante de Graduação,Ciências Sociais,Estagiário,Finanças ou Bancos,de 101 a 500,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.0,Masculino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,Analista de Negócios/Business Analyst,Sênior,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,Feminino,DF,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,Product Manager,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22.0,Masculino,RJ,Sudeste,Estudante de Graduação,Outras Engenharias,Estagiário,Educação,de 501 a 1000,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,Masculino,MG,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Masculino,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,Engenheiro de Dados/Data Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39.0,Feminino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Tecnologia/Fábrica de Software,de 51 a 100,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.0,Masculino,Exterior,Exterior,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Finanças ou Bancos,Acima de 3000,Arquiteto de Dados,Sênior,de R$ 30.001/mês a R$ 40.000/mês,de 6 a 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23.0,Masculino,PR,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Varejo,Acima de 3000,Analista de Inteligência de Mercado/Market Intelligence,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38.0,Masculino,PB,Nordeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Setor Público,de 101 a 500,Outras Engenharias (não inclui dev),Pleno,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Modelo 100% presencial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24.0,Feminino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29.0,Masculino,SP,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Indústria,de 11 a 50,Analista de Negócios/Business Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21.0,Masculino,MG,Sudeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29.0,Masculino,RJ,Sudeste,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Varejo,de 1 a 5,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Modelo 100% presencial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30.0,Masculino,RJ,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Varejo,Acima de 3000,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.0,Masculino,GO,Centro-oeste,Mestrado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Finanças ou Bancos,de 101 a 500,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.0,Masculino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,de 101 a 500,DBA/Administrador de Banco de Dados,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Mais de 10 anos,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,Masculino,DF,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,de 1001 a 3000,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Feminino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,de 501 a 1000,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Feminino,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Analista de Inteligência de Mercado/Market Intelligence,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.0,Masculino,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Marketing,Acima de 3000,Outro,Sênior,de R$ 25.001/mês a R$ 30.000/mês,de 6 a 10 anos,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Área da Saúde,de 501 a 1000,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,Masculino,DF,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27.0,Feminino,RS,Sul,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Varejo,Acima de 3000,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Área da Saúde,Acima de 3000,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,Feminino,SC,Sul,Mestrado,Outras,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Analista de Negócios/Business Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,Masculino,CE,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Outro,de 101 a 500,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo híbrido com dias fixos de trabalho presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25.0,Masculino,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),consultoria,Acima de 3000,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32.0,Masculino,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,DBA/Administrador de Banco de Dados,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Telecomunicação,de 1001 a 3000,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 2 a 3 anos,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.0,Feminino,SP,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Área da Saúde,Acima de 3000,Estatístico,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,Modelo 100% presencial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0,Masculino,CE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Telecomunicação,de 1001 a 3000,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo híbrido com dias fixos de trabalho presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,Analista de Negócios/Business Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21.0,Masculino,MG,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Prefiro não informar,Marketing,de 51 a 100,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,Masculino,CE,Nordeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Varejo,de 101 a 500,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Telecomunicação,de 1001 a 3000,Outro,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25.0,Masculino,CE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Internet/Ecommerce,de 501 a 1000,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27.0,Feminino,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Marketing,de 501 a 1000,Engenheiro de Dados/Data Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Indústria,Acima de 3000,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25.0,Feminino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23.0,Masculino,SP,Sudeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Área da Saúde,Acima de 3000,Analista Administrativo,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Modelo 100% presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
